14440;John Wayne;63;2.01;Itália;3146;[1149, 3847, 2118, 3045, 2996, 1279, 2471, 1890, 2997, 1249];True
14441;James Bond;18;4.14;Egito;2139;[3842, 2447, 2873, 2281, 2093, 3715, 2538];True
14442;Bilbo McFly;42;2.5;Portugal;1015;[1911, 1934, 2371, 2481, 2213, 1886, 1288, 2774, 1118, 3289];True
14443;Clark Connor;38;3.08;Coreia do Sul;3712;[3574, 1390, 2130, 2889];False
14444;Anakin Baggins;58;3.96;África do Sul;3558;[3255, 3078, 3909, 1446, 2778, 3541, 3073, 3982, 3357, 1887];True
14445;Peter Gamgee;61;3.72;México;3051;[2360, 2487, 3189, 1206, 3746, 2646, 2151, 2970, 3580, 3896];True
14446;Samwise Wayne;56;1.42;Egito;3403;[3988, 2535, 2200, 1717];False
14447;Pepper DeWitt Bukater;48;1.31;Brasil;1280;[2933, 2061, 3527, 1510, 3996, 1242, 3015, 1659, 1118, 2469];True
14448;Gandalf Parker;45;1.63;Espanha;3275;[3218, 1520, 3233, 1444, 1516, 2845, 2179];True
14449;Indiana Potts;53;2.72;Brasil;1487;[2330, 1632];False
14450;Han Wick;39;2.45;Egito;3085;[];False
14451;Frodo Dawson;79;1.23;Argentina;1802;[2391, 1762, 2617, 1825, 1851, 3462, 1192, 3304];True
14452;Emmett DeWitt Bukater;76;4.87;Alemanha;3302;[3161, 3051, 1517, 3381, 1861, 3330, 1789, 3157, 2233];True
14453;Indiana Dawson;47;4.9;Austrália;3337;[1904, 2386, 2470, 3675, 1933, 1572, 3906, 3169];True
14454;Clark Organa;35;4.85;Canadá;2209;[1722, 1145];False
14455;Diana Connor;65;1.08;Nova Zelândia;3354;[2372, 2800, 2444, 2762, 3628, 2713, 2476];True
14456;Marty Stacy;26;2.28;Japão;3417;[2487, 3053, 1685, 1303, 1569];False
14457;Pepper Dawson;32;1.43;Canadá;3314;[3783, 1868];False
14458;Gwen Solo;41;2.32;Portugal;2077;[1969, 3806, 3084, 1320, 1403, 3499];True
14459;Peter Grey;58;3.0;Suécia;3459;[3838, 2097, 2346, 2524, 1141];False
14460;Ellen Gamgee;34;2.4;Chile;2878;[1502, 1440, 1115, 2047, 2727, 1087, 3098, 2135];True
14461;Samwise Solo;29;3.54;Índia;2834;[1292, 2802, 1272, 1529, 3222, 1927, 2691, 3245];True
14462;Anakin Baggins;46;2.12;África do Sul;1211;[];False
14463;Anakin Potts;22;3.61;México;3819;[3169, 2477, 2401, 3849, 3628, 3670];True
14464;Diana Wick;49;3.68;México;1151;[1505, 1554, 3711, 3665, 2523, 3755];True
14465;Bruce McFly;64;3.29;Índia;2672;[1422, 2843];False
14466;Rose Potts;62;3.45;Portugal;1968;[3478, 1603, 1848, 2864];False
14467;Emmett Baggins;41;1.49;Canadá;1840;[1838];False
14468;Diana Solo;69;1.12;Espanha;2583;[2727, 1971];False
14469;Anakin Wick;38;2.56;Alemanha;1779;[1898, 1561, 1084, 1822, 3393, 3694, 2674];True
14470;Frodo Potts;21;2.44;Japão;3525;[2661, 3516, 2262, 3163, 2277, 2545, 1169];True
14471;Sarah DeWitt Bukater;63;3.66;Itália;3062;[1581, 1915, 2584, 1568, 2801, 3387, 2901, 2232];True
14472;Leia Stark;56;2.32;Nova Zelândia;1728;[2053];False
14473;Ellen Wick;36;3.54;Portugal;2068;[2853, 3988, 3670, 3001, 2111];False
14474;Bruce Prince;49;3.2;Canadá;1997;[1049, 1193, 3257];False
14475;Samwise Gamgee;24;2.8;Finlândia;3573;[2962, 2228, 3128, 2955];False
14476;Gandalf DeWitt Bukater;53;3.73;França;3800;[3991, 3137, 3110, 2119, 3911, 3907, 1945, 2947, 2200, 2350];True
14477;Marty Stacy;32;3.87;África do Sul;3228;[2497, 1530, 3056, 1528];False
14478;Jack McFly;59;4.91;Chile;3416;[2449, 3783, 3643, 3207, 3947];False
14479;Frodo Parker;34;2.43;Noruega;1631;[1523, 3129, 1120, 2882, 1887, 2747, 2910, 3279, 2395, 1650];True
14480;Gwen Stacy;43;4.19;Egito;1613;[2642, 2071, 1797, 1362, 2258, 2812, 3408, 1663];True
14481;Rose DeWitt Bukater;70;4.39;Chile;1934;[3865, 2770, 1186, 3800, 2397, 3267];True
14482;Indiana McFly;30;4.7;Noruega;2400;[1450, 1293, 1010, 1406, 3449, 2619, 2856, 2222, 1801, 2080];True
14483;Anakin Grey;40;3.33;Noruega;2681;[2356, 2079, 1207, 3531, 3249];False
14484;Pepper Kent;28;4.14;México;2646;[1733, 2806, 1731, 1182, 1825, 2122, 3091, 1802, 1229];True
14485;Clark Ripley;37;2.04;Japão;3099;[1348, 2436, 2367, 2637, 1992];False
14486;Gandalf Stark;39;3.46;Canadá;3026;[2354, 2942, 2805, 2713];False
14487;Peter DeWitt Bukater;72;4.29;África do Sul;2936;[3097, 1990, 3610, 3560, 1820, 3618, 1051, 3820, 2846];True
14488;Frodo Solo;67;2.3;Nova Zelândia;1574;[3317, 3446, 2838];False
14489;Luke Wayne;38;4.4;Austrália;1768;[];False
14490;Tony Jones;62;1.96;Egito;3345;[1307, 2458, 2603, 2443, 3884, 1383, 3962];True
14491;Tony Gamgee;47;2.99;Noruega;3090;[];False
14492;James McFly;46;1.86;África do Sul;3383;[2859, 2868, 1301, 2220];False
14493;Jack Stark;27;2.16;Índia;2704;[3104];False
14494;Clark Stacy;47;3.68;Finlândia;1424;[1699, 3957, 3306, 2441, 3789, 1454, 3711, 3335, 3297];True
14495;John Brown;48;1.47;Portugal;2987;[1907, 2499, 3235, 2018, 1045];False
14496;Anakin Stark;23;4.86;Austrália;2196;[1445, 3415, 3310, 3663, 3184, 1063, 3424, 2351];True
14497;James Skywalker;59;2.46;Suécia;1071;[];False
14498;Jack Gamgee;73;4.11;Suécia;2829;[2229, 1858, 3553, 2564, 2610];False
14499;Han Dawson;26;2.36;Portugal;2423;[3563, 3510, 2926, 2255];False
14500;Gwen Jones;57;1.53;Canadá;1660;[3371, 2213, 1890, 1852, 1125, 3992, 1703, 1700, 3659, 2669];True
14501;Gandalf McFly;22;4.46;Egito;1007;[];False
14502;Gwen Baggins;35;3.46;França;3360;[3905, 2447, 2906, 1155];False
14503;Jack Ripley;28;2.07;Itália;2583;[3516, 3433, 1520, 3925, 1452, 3469, 2921];True
14504;John Wick;77;4.66;Portugal;1508;[3845, 2114, 1566];False
14505;Pepper Parker;52;2.58;Argentina;3854;[1137, 1977, 2757, 3307, 2131, 2827, 1554, 2849, 3151, 1943];True
14506;Frodo Skywalker;38;4.95;Finlândia;2317;[3423, 3213, 3239, 3981, 2544, 3372, 3640, 1884, 1886];True
14507;Ellen Wick;49;2.79;Portugal;2431;[3733, 2778, 2895, 3000, 2674, 3518, 1093, 3851, 1894];True
14508;Anakin Parker;52;1.13;Índia;1517;[];False
14509;Emmett Ripley;50;2.04;Japão;2499;[3461, 1726, 3345, 1860, 1857, 3453, 1723, 1770, 2383, 1609];True
14510;Samwise Stacy;63;2.99;Portugal;1712;[];False
14511;Marty Organa;80;3.22;Egito;3953;[1677, 2561, 1375];False
14512;Diana Prince;60;1.18;Espanha;3710;[3729, 2189, 3747];False
14513;Rose Gamgee;53;1.23;África do Sul;1932;[1305, 2037, 3477, 3311, 2127, 2512];True
14514;Bruce Prince;63;1.71;Brasil;3327;[1742, 2016, 2102, 2863, 1397];False
14515;Pepper Stacy;61;3.17;Índia;1932;[2018, 1198, 2599, 3290];False
14516;Samwise McFly;51;1.62;Japão;1909;[];False
14517;Frodo Wayne;45;2.4;Egito;1156;[2018, 3200, 1733, 1135, 3186, 1904, 1301, 1288];True
14518;Bruce DeWitt Bukater;53;1.22;Japão;3855;[];False
14519;Ellen Jones;39;2.15;Índia;1060;[2029, 1888, 2172, 3788, 1893, 2710, 3183, 1040];True
14520;Gandalf McFly;75;1.11;África do Sul;2848;[2162, 3075, 2781];False
14521;Samwise Kent;70;4.83;Índia;1210;[1880, 1855, 2567, 1254, 3335, 2338, 2167, 2545];True
14522;Han McFly;67;4.58;Brasil;2904;[2304, 1556];False
14523;Tony Stacy;22;2.91;Argentina;3372;[1475, 3861, 1455];False
14524;Bilbo Organa;18;1.13;Índia;3176;[];False
14525;Marty Baggins;30;3.96;Suécia;2127;[1625, 3597, 3640, 3364, 1069, 2159, 3474];True
14526;Sarah DeWitt Bukater;28;1.22;Argentina;2358;[3731, 3010, 1605, 3291, 3943, 2001];True
14527;Peter Bond;75;3.26;Portugal;1009;[3217, 3926, 2109, 2854, 1275, 2784];True
14528;Emmett Organa;61;1.04;Suécia;1938;[2263, 3767, 2948, 2291, 1507, 2141, 1732, 3450];True
14529;Rose Solo;25;2.35;Itália;2751;[1349, 1792, 1188, 2225, 2898];False
14530;Luke Dawson;49;3.17;Austrália;3539;[3173, 3508, 1996, 1850, 2427];False
14531;Indiana Baggins;24;1.6;Suécia;3939;[3832, 3939, 1553, 1102, 2614];False
14532;Anakin Baggins;29;4.68;Brasil;3150;[1861, 1537, 3274, 1586, 1054, 3007, 1132];True
14533;Ellen Stacy;74;4.47;Japão;2681;[2947, 3190, 1360, 3428, 1775, 2443];True
14534;Sarah McFly;76;4.1;Finlândia;2000;[3949, 2754];False
14535;Bilbo Stacy;25;2.8;Suécia;1601;[1602, 2760];False
14536;Clark Baggins;24;2.57;Argentina;1663;[];False
14537;Peter Organa;19;2.77;Coreia do Sul;1486;[3823, 1111];False
14538;Emmett Baggins;39;3.98;Egito;1872;[3427, 2168, 1699, 1976];False
14539;Diana DeWitt Bukater;80;1.34;Nova Zelândia;3863;[2961, 1536, 3840, 2789, 1985];False
14540;Gwen Connor;48;1.79;Chile;2301;[1672, 2243, 2273, 1861, 3290, 3098, 2604, 3594];True
14541;Luke Gamgee;26;3.64;Nova Zelândia;1638;[2167, 1476, 2360, 3849, 1913, 2944, 1186, 1794, 1669, 2060];True
14542;Luke Grey;56;4.44;México;3136;[3708, 1742, 3179, 3547, 3221, 3290, 2576, 2547, 1448];True
14543;James Baggins;78;1.76;Egito;3648;[1188, 2263, 2091, 3597, 2614, 1171, 2392, 3808, 3106, 3279];True
14544;Jack Wick;51;3.89;Finlândia;2153;[3315, 2866, 3068, 1730];False
14545;Pepper Stark;65;4.01;Espanha;2457;[3756, 1867, 2720, 3718, 1461, 2273, 1042, 3758, 2823, 2297];True
14546;Anakin Baggins;48;4.49;Suécia;1950;[2872, 3482, 1434];False
14547;Diana Bond;50;2.8;Brasil;1263;[2577, 1452, 1550, 1316, 2231];False
14548;Sarah Jones;77;3.11;França;2159;[1330, 3006, 1612, 3767, 2145, 2535, 2522, 2767, 1106, 1810];True
14549;Emmett McFly;51;4.4;África do Sul;3026;[3680, 2660, 1656, 3377];False
14550;Anakin Parker;28;3.91;Canadá;1639;[1090, 2420, 1735, 3807, 3475];False
14551;Jack Organa;54;4.31;Egito;2571;[];False
14552;Anakin Jones;51;3.14;França;3693;[3685, 1988, 1292, 2232, 3152];False
14553;Bilbo Solo;64;2.33;França;3279;[2144];False
14554;Emmett DeWitt Bukater;42;4.93;Canadá;1918;[2993, 3126, 3883, 3530, 1866, 3582, 2176, 2440];True
14555;Emmett Parker;24;4.5;Chile;1530;[1237, 3611, 1609, 3849, 2804, 1973, 1513, 1827];True
14556;Gandalf Baggins;31;4.6;França;2051;[2690, 2469, 3851, 2315];False
14557;Luke Stark;54;3.83;África do Sul;1140;[1328, 3148, 3378, 1883, 3502, 2058, 3185, 1128, 2288, 3311];True
14558;John DeWitt Bukater;72;2.76;Coreia do Sul;3469;[1604, 1278, 1783];False
14559;John Connor;22;2.09;México;2543;[2424, 1492, 2064, 3209, 2435];False
14560;Tony Wick;60;3.19;África do Sul;3610;[1484, 3659, 3060];False
14561;Indiana Jones;37;3.77;Noruega;3725;[1794, 3422, 3884, 1431, 3407, 2858, 2364, 2085, 3965, 2128];True
14562;Tony Baggins;74;4.61;Alemanha;3850;[2848];False
14563;Diana Grey;56;2.48;Canadá;2980;[];False
14564;Indiana Dawson;49;3.29;Índia;1867;[1303, 2141, 3482, 3562, 3032];False
14565;Luke DeWitt Bukater;67;2.52;Japão;2107;[1296, 2192, 2308, 1210, 2827];False
14566;Ellen Connor;48;4.63;Finlândia;1439;[1340, 2495, 1563, 1838];False
14567;Pepper Wayne;70;4.43;Coreia do Sul;3122;[1353, 3513];False
14568;Samwise Bond;31;4.75;Egito;3234;[1972, 1160, 2538, 2722, 1007, 3301, 1368, 2340, 3118, 3035];True
14569;Bruce Stark;63;1.83;Austrália;1348;[2533, 3751];False
14570;Luke Stark;71;1.39;Nova Zelândia;1383;[3568, 2679, 3320];False
14571;Gandalf McFly;74;1.77;México;2504;[1045, 2218, 3402, 1919, 3660, 1115, 3371, 1469, 2553];True
14572;Gandalf Kent;80;4.46;Espanha;3336;[2205, 2942, 1620];False
14573;Clark Gamgee;18;4.84;África do Sul;2180;[2390, 1869, 3497, 3962, 3587, 2955, 2661, 2686, 1760];True
14574;Peter Kent;35;2.99;Itália;3607;[2199, 2710, 3618, 1321, 3897, 3772, 2058, 3688];True
14575;Gandalf Gamgee;80;3.85;Suécia;1287;[1183, 2815, 2855, 2368, 3709];False
14576;Bruce Dawson;70;4.46;Argentina;3681;[2470, 1417, 3156];False
14577;Ellen Parker;64;1.96;Espanha;1134;[3316, 2548, 1961, 1979, 1718, 2740];True
14578;Diana Connor;73;2.59;Canadá;1948;[2916];False
14579;Tony Solo;23;1.19;Japão;1664;[2813, 3043, 2206, 1353, 2519, 1496];True
14580;Diana Connor;33;2.77;Noruega;2183;[3183, 3114, 1449, 1533, 2980, 2182, 2922, 1540];True
14581;Peter Kent;48;3.14;Índia;1333;[2801, 1378, 3092, 1612, 2100, 2768, 3055, 3571];True
14582;Emmett Skywalker;42;3.49;Coreia do Sul;2843;[2357, 1116, 2439];False
14583;Clark Potts;61;3.19;Noruega;2558;[3550, 1215, 3451];False
14584;Frodo McFly;20;4.36;Austrália;1687;[];False
14585;Emmett Solo;24;2.72;Portugal;2817;[1031, 3451, 1020, 1106, 1633, 3913, 2565, 3321, 2681];True
14586;Gandalf Skywalker;29;3.09;Itália;1402;[];False
14587;Samwise Wayne;58;2.58;Finlândia;3465;[1852, 1317, 3610];False
14588;Leia Skywalker;32;2.39;Chile;2999;[3793];False
14589;Pepper Organa;59;4.74;Canadá;2330;[3379];False
14590;Bilbo Baggins;22;3.22;Índia;3081;[];False
14591;Bruce Wayne;48;1.99;Argentina;2435;[2521, 3317, 3084];False
14592;Pepper DeWitt Bukater;50;4.94;Nova Zelândia;1175;[];False
14593;Luke McFly;27;2.18;México;1301;[2766];False
14594;Bruce Solo;33;1.15;Coreia do Sul;1468;[2128, 2539, 3644, 1972, 1031, 3060];True
14595;Bilbo Bond;42;3.04;Canadá;3154;[3242, 3181, 3089, 2938, 2083, 3407, 1675, 3035];True
14596;Jack Baggins;77;1.64;Egito;3407;[2394, 1137, 2505, 2280, 2870, 3753, 2914, 3234, 1405];True
14597;Jack DeWitt Bukater;76;4.9;Noruega;1585;[2737, 1738, 2635, 1867, 2054, 1620, 3008, 2055, 3765, 2336];True
14598;Jack Parker;70;1.31;Espanha;3998;[3539, 3408, 2053];False
14599;Marty Parker;63;3.59;Argentina;3816;[2428, 2213, 2171];False
14600;James Grey;24;4.79;Noruega;1852;[1355, 1946, 2945, 2532, 3025, 1893, 3486];True
14601;Leia Connor;44;3.14;França;3048;[1640, 2089];False
14602;Ellen Stacy;40;2.18;Japão;1265;[];False
14603;Clark Prince;22;1.04;Índia;3566;[];False
14604;Samwise Parker;71;4.51;África do Sul;3472;[2311, 1317, 1359, 3967, 1555, 2168];True
14605;Bilbo Wick;55;2.76;Índia;1981;[3129, 3743, 1212, 1687, 1012, 3263, 1861, 1881];True
14606;Marty Ripley;80;4.17;África do Sul;2932;[];False
14607;Clark Potts;52;2.55;África do Sul;1487;[2661, 2493];False
14608;Emmett Grey;73;4.65;Alemanha;2207;[3864, 2450, 2995, 1974, 3375, 2630, 1876, 2814];True
14609;Tony McFly;78;3.17;Espanha;2580;[2217, 1884, 3016, 3201, 3143];False
14610;Ellen Ripley;21;3.39;Japão;3169;[2749];False
14611;Anakin Jones;48;4.52;Austrália;1550;[1499, 3046, 2987, 1593, 1298, 1252];True
14612;Jack Stacy;60;2.51;Suécia;3446;[1130, 2127, 1497, 2244, 2047, 2082, 2174, 3555, 1134];True
14613;Indiana Kent;71;3.37;Egito;2476;[3169, 1947, 1265, 2526, 2003, 2706];True
14614;Samwise Bond;58;3.01;Brasil;1313;[1098, 1878, 1025, 1420, 3054, 3706, 1491, 3763, 1844];True
14615;Frodo Gamgee;48;4.75;Noruega;3081;[3954, 1399, 1064];False
14616;Samwise Kent;77;3.16;África do Sul;3388;[3562, 1439, 1486, 2686, 2417];False
14617;Ellen Parker;63;4.21;Japão;1946;[2245, 3694, 3519, 1591];False
14618;Anakin Jones;22;1.48;Índia;1792;[3072, 3138, 1354, 1898, 3878, 2227, 1985, 2849, 1081, 2205];True
14619;Peter Baggins;39;3.72;Índia;1992;[2923, 1054, 3621];False
14620;Gandalf Bond;33;1.63;Japão;2071;[2370, 3355, 2705, 2059, 3087];False
14621;Samwise Connor;41;4.94;Argentina;2702;[];False
14622;Bruce Wayne;19;3.79;Suécia;2906;[2837, 1328, 1669, 3848, 1259, 1093, 2658, 1887, 3289, 3209];True
14623;Gandalf Ripley;25;2.73;Egito;2997;[3049, 2493, 2665];False
14624;Rose Baggins;57;4.05;Alemanha;3294;[2084, 3878, 1843, 2125, 1666, 1484, 1932, 1541, 2929];True
14625;Gwen Organa;62;1.35;Noruega;1823;[3357];False
14626;Pepper Parker;46;3.05;Coreia do Sul;1766;[3572, 3667, 3874, 2301, 3668];False
14627;Bilbo Wick;52;1.79;México;1837;[3251, 3798, 2186, 2690];False
14628;Bruce Wayne;45;1.76;África do Sul;3855;[3434, 3593, 2165, 1944, 1496, 3401, 1880, 3512, 2303];True
14629;Jack Brown;29;4.95;Espanha;1098;[2938, 1664, 2352, 3104, 1919, 2736];True
14630;Rose Parker;47;1.1;Egito;2534;[1886, 1147, 3992, 1698];False
14631;Leia Wayne;30;2.14;Canadá;3543;[2849, 3541, 1853, 3038, 3195, 1853, 2096, 3141, 3269, 1494];True
14632;Frodo Gamgee;77;1.05;Egito;1927;[];False
14633;Rose Grey;72;2.99;Argentina;1108;[3651, 3221, 3718];False
14634;Gandalf Baggins;49;3.24;Espanha;3572;[3682, 3185, 1376, 2143, 3138];False
14635;Sarah Ripley;28;4.02;Alemanha;1688;[];False
14636;Samwise Gamgee;27;4.47;Coreia do Sul;2176;[1839, 2826, 2758, 3665, 1549, 3425, 2020, 1070, 2959];True
14637;Tony Solo;30;2.34;Índia;2398;[1928, 1487, 2319, 1617, 2588, 3435, 3472, 3753];True
14638;Leia Jones;64;2.88;Argentina;2379;[3508, 1085, 1312, 2426, 1585];False
14639;Bruce Gamgee;58;4.35;Brasil;3321;[1382, 2869, 2059, 3087, 3013, 1320, 1657];True
14640;Indiana Wick;47;4.67;Índia;1763;[3718, 3212, 2311, 2501, 3478, 2625, 1274, 1949, 3609, 1164];True
14641;Han Skywalker;30;4.19;África do Sul;3466;[1811, 3111, 3405, 1285, 2285, 2775, 2492, 3579, 3548, 1080];True
14642;James Dawson;58;1.83;Egito;2087;[3362, 3791, 3308, 1212];False
14643;Luke Grey;23;3.56;África do Sul;2826;[2916, 2706, 2556, 3294, 1136, 2250];True
14644;Sarah Ripley;23;3.3;Alemanha;1908;[2717, 1026, 2534, 3586, 1644, 3825, 3935, 1217, 1851, 1789];True
14645;James Prince;28;2.24;Nova Zelândia;2651;[2824, 1136, 2213, 3066, 3804, 2388, 1025, 1426, 2729];True
14646;Frodo Kent;26;4.7;Nova Zelândia;3441;[2741, 1702, 3321, 1126, 2316, 1265, 1234, 2401, 1517];True
14647;Sarah Grey;49;1.73;Nova Zelândia;3645;[];False
14648;Emmett Potts;60;3.95;Austrália;1211;[1539, 1742, 3642];False
14649;John Connor;19;2.41;México;3566;[3273, 1988, 3771, 1312, 2496, 2880, 1590];True
14650;Sarah Potts;65;3.11;Nova Zelândia;1616;[1212, 3293, 2598, 3416, 2032];False
14651;Gwen McFly;64;4.72;Coreia do Sul;1510;[2588, 2830, 1777, 2052];False
14652;Han Organa;59;4.64;Portugal;2081;[1134, 2614, 3766, 2441, 3414];False
14653;Marty Solo;39;1.59;Canadá;3792;[3572, 2808, 1676, 3456, 3927, 3495];True
14654;Pepper Prince;35;2.47;Egito;1470;[1907, 1767];False
14655;James Jones;49;1.91;Espanha;1890;[1895, 1970, 1725, 2036, 1937, 1766, 1692, 2289, 3821, 3006];True
14656;Anakin McFly;73;4.09;Itália;3322;[1586];False
14657;Pepper Connor;23;1.39;Argentina;1590;[2091, 3693, 2180, 2745];False
14658;Anakin Potts;27;2.79;Finlândia;1719;[2766];False
14659;Marty Potts;37;1.14;Índia;1504;[1375, 3978, 3411, 2369, 3786, 1802, 1566, 1767];True
14660;Jack DeWitt Bukater;63;1.87;Austrália;3099;[2777, 1845, 2599, 2286, 3139, 2947, 2830, 3555, 2855, 3911];True
14661;Rose Stacy;33;1.65;Finlândia;3929;[3882];False
14662;John DeWitt Bukater;52;3.5;Suécia;3722;[2820, 3978, 1345, 1155];False
14663;Gwen Parker;25;3.22;França;3269;[1949, 3573, 3078, 3865, 2359, 3066, 2632, 2243];True
14664;Bilbo Organa;38;2.91;México;2136;[2421, 1788, 2222, 1635, 1372, 2813, 3353, 3908, 1917, 3055];True
14665;Tony Connor;28;4.4;Portugal;2440;[3563, 2378, 3909, 1147, 3506, 1770];True
14666;Gwen DeWitt Bukater;80;1.72;Índia;2855;[3311, 3503, 3227, 3265, 1677, 3073, 1207, 1203, 2584];True
14667;Peter Baggins;21;3.22;México;3758;[3293, 1607];False
14668;Gandalf Skywalker;38;3.57;Nova Zelândia;2337;[];False
14669;Pepper Stark;80;3.54;Itália;1175;[];False
14670;Gwen Dawson;39;1.05;Itália;1478;[2762, 1201, 2331, 2619, 3146, 1611, 3269, 2788];True
14671;Han Stacy;77;1.34;Austrália;3139;[2167, 1760, 3718, 1016, 3866];False
14672;Han Stacy;59;3.82;África do Sul;1682;[1117, 3842, 1631, 1640, 1086, 3403, 1948];True
14673;John Ripley;22;2.15;Noruega;3259;[3784, 3001, 3355];False
14674;Diana Parker;76;3.14;Argentina;3188;[2669, 1504, 2812, 1588, 1870, 3863, 1098, 2966, 1398];True
14675;Luke Bond;78;1.54;Alemanha;1310;[1420, 2197, 3458, 1447, 2257, 3270, 3055, 3228];True
14676;Samwise Organa;50;4.3;Argentina;2683;[3261, 2642, 2909, 2385, 1957, 3895, 1755];True
14677;Frodo Grey;56;1.85;Noruega;1182;[3280, 1207, 2758, 1085, 2577, 3103, 2989, 1806, 2996, 1729];True
14678;Tony Organa;26;2.07;Itália;3288;[3155];False
14679;James Solo;58;1.06;Japão;3513;[2583, 1645];False
14680;Clark Gamgee;50;1.89;Suécia;1124;[1054, 3354, 2439, 2824, 3287, 3392, 1908, 2165, 2512];True
14681;Indiana Wayne;23;3.62;Chile;2081;[2527, 3761];False
14682;Clark Wick;39;2.03;Nova Zelândia;1046;[2713, 2571, 3453, 3465, 1169, 2482, 2678];True
14683;Emmett Stacy;23;3.6;Suécia;3672;[3323, 3249, 1227];False
14684;Bilbo Baggins;47;3.24;Argentina;2355;[3919, 3848, 3751, 1310, 1792, 1829, 2919];True
14685;Sarah Wayne;62;4.73;Austrália;1653;[3669, 2524, 2554, 1412, 3780, 2361];True
14686;John Connor;42;1.46;Noruega;3561;[];False
14687;Luke McFly;68;1.02;Canadá;1217;[1145, 1040, 3814];False
14688;James Kent;72;4.41;Finlândia;3920;[1207, 1399, 3584, 2625, 2003, 1287, 1765, 2243, 3627, 1965];True
14689;Indiana Jones;43;2.18;Nova Zelândia;1548;[];False
14690;James Parker;61;1.98;Brasil;2918;[2075, 2821, 3109, 2229];False
14691;Sarah Baggins;45;2.99;Suécia;1281;[3803, 2308, 3338, 2604, 2803, 2038, 1190];True
14692;Gwen Parker;22;4.57;Egito;3529;[2880, 2326, 3190];False
14693;Gandalf Dawson;66;2.43;Espanha;2583;[1154, 3562, 1279, 3910, 1111, 1063, 3621];True
14694;Bruce Connor;47;3.82;Brasil;2082;[3254, 3216, 3927, 3218, 3994, 1965, 3529, 1276, 3869];True
14695;Peter Bond;68;4.9;Japão;2624;[2228, 3792, 3811, 2016, 1398, 2136];True
14696;Bruce Kent;68;4.91;Canadá;3672;[3372, 1455, 2912, 3668, 3823, 1133, 1097];True
14697;James Stacy;49;3.91;Nova Zelândia;1007;[3826, 3286, 3585, 3912, 3587, 3310, 2903, 1113];True
14698;Anakin Kent;79;2.42;Alemanha;2653;[1748, 1380, 2016, 1598];False
14699;Gandalf McFly;47;2.5;Portugal;3744;[2216];False
14700;Jack Ripley;71;3.93;Coreia do Sul;3285;[1730, 2699, 1715, 2817, 3384, 3616];True
14701;John Solo;42;3.08;Noruega;2535;[];False
14702;James Baggins;53;3.63;Japão;3004;[1669];False
14703;Rose Baggins;79;1.63;Canadá;2292;[2917, 2700, 3158, 2088, 1506, 3500, 2451];True
14704;Gandalf Baggins;78;4.26;Canadá;2064;[1425, 1738, 1559, 2100, 3188];False
14705;Bilbo Stacy;23;2.97;Austrália;3018;[2811, 2837, 1648, 3397];False
14706;Bilbo Stark;28;2.06;México;1083;[1076, 2418, 1216, 3808, 1505, 2825];True
14707;Jack Potts;64;3.96;Finlândia;2735;[2006, 2964, 1819, 3618, 3312];False
14708;Peter Grey;48;2.23;Brasil;3177;[2654, 2077, 1528, 2024, 1003, 2180, 1750, 1107, 2615];True
14709;John Jones;46;2.21;México;2291;[2894, 1264, 2965, 3301, 1192];False
14710;Marty Stacy;76;2.79;Noruega;1473;[2680, 3780, 1330, 2751, 1752, 2504, 2309];True
14711;Bruce Stark;66;3.93;México;3101;[1178, 2866, 2298, 3212, 1788, 3405, 2036, 1199];True
14712;Indiana Dawson;66;2.65;Suécia;3724;[];False
14713;Marty Jones;47;4.36;Alemanha;3300;[2884, 2904];False
14714;Pepper Ripley;69;2.81;Finlândia;1996;[3688, 2395, 2995, 1329, 3385, 3916];True
14715;James Solo;66;2.59;Alemanha;3381;[2060, 1404, 2256, 2660];False
14716;Anakin DeWitt Bukater;34;1.75;França;3993;[3047, 3963];False
14717;Indiana Organa;51;2.03;Coreia do Sul;2405;[1704, 2350];False
14718;Sarah Solo;25;2.22;Espanha;3402;[1719, 2338, 3043, 2011, 1602];False
14719;Anakin Stark;18;4.8;Brasil;2620;[2880, 2997, 3308, 3443];False
14720;Pepper Brown;19;4.15;Japão;1130;[3712, 1855, 3925, 3252];False
14721;Peter Connor;48;2.45;México;3072;[2658, 3039, 2685, 2621];False
14722;Han Dawson;30;3.75;Egito;2140;[2901, 2880, 3914, 1071, 2103, 2623, 1842, 1834, 3632];True
14723;Samwise Potts;77;3.18;Japão;3772;[3562, 1746, 3700, 1388];False
14724;Rose McFly;53;4.75;Egito;2414;[2282, 3934, 3381, 1888];False
14725;Gwen Ripley;54;4.58;Finlândia;3273;[2028, 2339, 2797, 3346, 2139];False
14726;Peter Bond;26;2.6;México;3984;[1161, 1517];False
14727;Jack Skywalker;31;3.45;Nova Zelândia;3773;[1229, 3952, 1204];False
14728;Emmett Gamgee;73;4.67;Suécia;1176;[];False
14729;Gwen Grey;35;4.94;França;1473;[2715, 3355, 3883, 2752, 2769, 2988];True
14730;Gandalf Dawson;22;1.07;Itália;3848;[1126, 1381, 1190, 1066, 2461, 2720, 2292, 2774];True
14731;Luke DeWitt Bukater;75;2.88;Chile;2969;[1959, 1898, 3803, 1850, 3991, 3304, 2821, 3759, 1627];True
14732;Ellen Wick;77;1.47;França;2999;[];False
